strategy,entry,stoploss,rr,vwap_distance,candle_size,atr,pattern_strength,result
ABCD,47967.15,48033.85,4,0,66.69999999999709,0,0,0
ABCD,47974.45,47962.25,4,0,12.19999999999709,0,0,0
ABCD,47987.45,47953.2,4,0,34.25,0,0,0
ABCD,48037.4,48019.2,4,0,18.200000000004366,0,0,1
ABCD,48053.35,48023.4,4,0,29.94999999999709,0,0,0
ABCD,48110.6,48045.55,4,0,65.04999999999563,0,0,0
ABCD,48049.1,48058.0,4,0,8.900000000001455,0,0,0
ABCD,48069.45,48017.7,4,0,51.75,0,0,0
ABCD,48065.8,48040.4,4,0,25.400000000001455,0,0,0
ABCD,48062.05,48036.15,4,0,25.900000000001455,0,0,0
ABCD,48034.6,48061.65,4,0,27.05000000000291,0,0,1
ABCD,48014.6,48054.65,4,0,40.05000000000291,0,0,1
ABCD,47995.4,48044.5,4,0,49.099999999998545,0,0,1
ABCD,47965.75,47994.7,4,0,28.94999999999709,0,0,0
ABCD,47979.4,48007.75,4,0,28.349999999998545,0,0,0
ABCD,48009.9,47970.65,4,0,39.25,0,0,0
ABCD,47950.9,47983.8,4,0,32.900000000001455,0,0,0
ABCD,47978.75,47968.1,4,0,10.650000000001455,0,0,0
ABCD,47963.65,47983.1,4,0,19.44999999999709,0,0,0
ABCD,47960.7,47979.4,4,0,18.700000000004366,0,0,1
ABCD,47954.2,47970.95,4,0,16.75,0,0,1
ABCD,47862.15,47926.45,4,0,64.29999999999563,0,0,1
ABCD,47828.85,47885.6,4,0,56.75,0,0,0
ABCD,47839.75,47881.9,4,0,42.150000000001455,0,0,1
ABCD,47770.35,47848.2,4,0,77.84999999999854,0,0,1
ABCD,47770.2,47783.3,4,0,13.10000000000582,0,0,0
ABCD,47757.35,47787.45,4,0,30.099999999998545,0,0,1
ABCD,47411.95,47427.7,4,0,15.75,0,0,1
ABCD,47428.55,47394.0,4,0,34.55000000000291,0,0,1
ABCD,47437.3,47401.75,4,0,35.55000000000291,0,0,0
ABCD,47514.7,47429.8,4,0,84.89999999999418,0,0,0
ABCD,47546.85,47475.8,4,0,71.04999999999563,0,0,0
ABCD,47488.3,47515.95,4,0,27.64999999999418,0,0,0
ABCD,47488.35,47510.65,4,0,22.30000000000291,0,0,1
ABCD,47487.95,47455.1,4,0,32.849999999998545,0,0,0
ABCD,47477.0,47493.65,4,0,16.650000000001455,0,0,1
ABCD,47438.75,47480.3,4,0,41.55000000000291,0,0,0
ABCD,47422.3,47446.55,4,0,24.25,0,0,0
ABCD,47452.65,47425.45,4,0,27.200000000004366,0,0,0
ABCD,47457.85,47417.7,4,0,40.150000000001455,0,0,0
ABCD,47460.5,47448.5,4,0,12.0,0,0,1
ABCD,47474.6,47459.6,4,0,15.0,0,0,0
ABCD,47476.0,47458.55,4,0,17.44999999999709,0,0,0
ABCD,47503.0,47458.1,4,0,44.900000000001455,0,0,0
ABCD,47487.85,47468.85,4,0,19.0,0,0,0
ABCD,47446.35,47475.8,4,0,29.450000000004366,0,0,0
ABCD,47436.55,47467.95,4,0,31.39999999999418,0,0,0
ABCD,47402.05,47438.15,4,0,36.099999999998545,0,0,0
ABCD,47524.25,47451.35,4,0,72.90000000000146,0,0,1
ABCD,47529.0,47504.3,4,0,24.69999999999709,0,0,1
ABCD,47598.25,47521.65,4,0,76.59999999999854,0,0,0
ABCD,47771.2,47738.9,4,0,32.299999999995634,0,0,0
ABCD,47629.6,47699.2,4,0,69.59999999999854,0,0,0
ABCD,47590.7,47659.6,4,0,68.90000000000146,0,0,0
ABCD,47543.6,47615.5,4,0,71.90000000000146,0,0,0
ABCD,47565.05,47589.65,4,0,24.599999999998545,0,0,1
ABCD,47507.65,47575.35,4,0,67.69999999999709,0,0,0
ABCD,47700.8,47616.85,4,0,83.95000000000437,0,0,0
ABCD,47719.8,47700.75,4,0,19.05000000000291,0,0,0
ABCD,47656.95,47703.45,4,0,46.5,0,0,0
ABCD,47653.8,47688.6,4,0,34.799999999995634,0,0,0
ABCD,47654.65,47672.4,4,0,17.75,0,0,0
ABCD,47657.75,47639.0,4,0,18.75,0,0,0
ABCD,47702.3,47671.4,4,0,30.900000000001455,0,0,0
ABCD,47614.95,47671.65,4,0,56.700000000004366,0,0,0
ABCD,47634.4,47669.1,4,0,34.69999999999709,0,0,0
ABCD,47663.3,47627.85,4,0,35.450000000004366,0,0,0
ABCD,47693.5,47665.2,4,0,28.30000000000291,0,0,0
ABCD,47386.9,47527.1,4,0,140.1999999999971,0,0,1
ABCD,47277.7,47421.0,4,0,143.3000000000029,0,0,1
ABCD,47354.55,47263.8,4,0,90.75,0,0,0
ABCD,47253.2,47370.65,4,0,117.45000000000437,0,0,1
ABCD,47184.45,47277.1,4,0,92.65000000000146,0,0,1
ABCD,47052.0,47212.65,4,0,160.65000000000146,0,0,0
ABCD,47110.8,47188.1,4,0,77.29999999999563,0,0,1
ABCD,47055.6,47086.15,4,0,30.55000000000291,0,0,0
ABCD,46995.9,47060.1,4,0,64.19999999999709,0,0,0
ABCD,46816.7,46737.85,4,0,78.84999999999854,0,0,1
ABCD,46824.6,46774.25,4,0,50.349999999998545,0,0,0
ABCD,46909.25,46750.8,4,0,158.4499999999971,0,0,1
ABCD,46851.65,46771.75,4,0,79.90000000000146,0,0,1
ABCD,46810.3,46855.8,4,0,45.5,0,0,0
ABCD,46858.75,46800.45,4,0,58.30000000000291,0,0,1
ABCD,46911.5,46853.4,4,0,58.099999999998545,0,0,1
ABCD,46895.15,46863.65,4,0,31.5,0,0,1
ABCD,46931.2,46870.75,4,0,60.44999999999709,0,0,0
ABCD,46949.2,46909.05,4,0,40.14999999999418,0,0,0
ABCD,46916.05,46958.95,4,0,42.89999999999418,0,0,0
ABCD,46966.3,46906.3,4,0,60.0,0,0,1
ABCD,47127.7,47004.75,4,0,122.94999999999709,0,0,1
ABCD,47202.35,47070.65,4,0,131.6999999999971,0,0,1
ABCD,47280.95,47200.35,4,0,80.59999999999854,0,0,1
ABCD,47321.15,47259.75,4,0,61.400000000001455,0,0,0
ABCD,47263.05,47306.7,4,0,43.64999999999418,0,0,0
ABCD,47244.9,47302.65,4,0,57.75,0,0,0
ABCD,47287.9,47229.0,4,0,58.900000000001455,0,0,1
ABCD,47277.55,47291.45,4,0,13.89999999999418,0,0,0
ABCD,47394.9,47268.0,4,0,126.90000000000146,0,0,1
ABCD,47618.3,47474.5,4,0,143.8000000000029,0,0,0
ABCD,47462.25,47520.9,4,0,58.650000000001455,0,0,0
ABCD,47534.45,47491.95,4,0,42.5,0,0,0
ABCD,47870.15,47826.8,4,0,43.349999999998545,0,0,0
ABCD,47732.8,47797.9,4,0,65.09999999999854,0,0,0
ABCD,47717.0,47742.5,4,0,25.5,0,0,0
ABCD,47657.1,47707.25,4,0,50.150000000001455,0,0,0
ABCD,47760.25,47728.4,4,0,31.849999999998545,0,0,1
ABCD,47778.25,47745.05,4,0,33.19999999999709,0,0,0
ABCD,47781.05,47763.3,4,0,17.75,0,0,0
ABCD,47822.05,47754.3,4,0,67.75,0,0,0
ABCD,47812.05,47839.0,4,0,26.94999999999709,0,0,0
ABCD,47825.7,47852.45,4,0,26.75,0,0,0
ABCD,47808.45,47830.3,4,0,21.85000000000582,0,0,0
ABCD,47780.25,47798.65,4,0,18.400000000001455,0,0,0
ABCD,47800.25,47766.7,4,0,33.55000000000291,0,0,1
ABCD,47831.15,47805.45,4,0,25.700000000004366,0,0,0
ABCD,47853.2,47818.7,4,0,34.5,0,0,0
ABCD,47850.05,47822.6,4,0,27.450000000004366,0,0,0
ABCD,47820.25,47852.3,4,0,32.05000000000291,0,0,0
ABCD,47793.65,47848.15,4,0,54.5,0,0,0
ABCD,47959.95,47905.8,4,0,54.14999999999418,0,0,0
ABCD,47970.65,47902.5,4,0,68.15000000000146,0,0,1
ABCD,48069.35,48022.45,4,0,46.900000000001455,0,0,0
ABCD,48014.35,48060.55,4,0,46.200000000004366,0,0,0
ABCD,48010.35,48034.3,4,0,23.950000000004366,0,0,0
ABCD,47960.25,48014.7,4,0,54.44999999999709,0,0,0
ABCD,48057.5,48036.15,4,0,21.349999999998545,0,0,0
ABCD,48069.6,48030.8,4,0,38.799999999995634,0,0,0
ABCD,48064.2,48043.6,4,0,20.599999999998545,0,0,0
ABCD,48000.1,48010.25,4,0,10.150000000001455,0,0,0
ABCD,47974.35,47945.75,4,0,28.599999999998545,0,0,1
ABCD,47996.2,47976.7,4,0,19.5,0,0,0
ABCD,48018.6,47986.3,4,0,32.299999999995634,0,0,0
ABCD,47984.05,48023.95,4,0,39.89999999999418,0,0,0
ABCD,48063.45,48040.85,4,0,22.599999999998545,0,0,0
ABCD,48074.5,48055.3,4,0,19.19999999999709,0,0,0
ABCD,48040.0,48067.8,4,0,27.80000000000291,0,0,1
ABCD,48032.2,48040.15,4,0,7.950000000004366,0,0,0
ABCD,47912.85,47983.15,4,0,70.30000000000291,0,0,0
ABCD,47994.75,47967.1,4,0,27.650000000001455,0,0,0
ABCD,47998.5,47983.3,4,0,15.19999999999709,0,0,0
ABCD,47991.85,48013.25,4,0,21.400000000001455,0,0,0
ABCD,47998.95,47967.8,4,0,31.14999999999418,0,0,0
ABCD,48039.7,47976.65,4,0,63.049999999995634,0,0,0
ABCD,47991.6,48009.4,4,0,17.80000000000291,0,0,0
ABCD,48099.95,48069.35,4,0,30.599999999998545,0,0,1
ABCD,48135.2,48098.75,4,0,36.44999999999709,0,0,0
ABCD,48170.7,48122.1,4,0,48.599999999998545,0,0,0
ABCD,48179.05,48149.35,4,0,29.700000000004366,0,0,0
ABCD,48176.3,48160.1,4,0,16.200000000004366,0,0,0
ABCD,48225.55,48208.2,4,0,17.35000000000582,0,0,0
ABCD,48199.85,48215.9,4,0,16.05000000000291,0,0,0
ABCD,48188.6,48207.9,4,0,19.30000000000291,0,0,0
ABCD,48191.4,48174.1,4,0,17.30000000000291,0,0,0
ABCD,48182.95,48200.35,4,0,17.400000000001455,0,0,0
ABCD,48200.8,48181.4,4,0,19.400000000001455,0,0,0
ABCD,48171.05,48185.65,4,0,14.599999999998545,0,0,0
ABCD,48210.55,48192.8,4,0,17.75,0,0,0
ABCD,48215.4,48204.85,4,0,10.55000000000291,0,0,0
ABCD,48220.45,48202.35,4,0,18.099999999998545,0,0,0
ABCD,48205.95,48227.5,4,0,21.55000000000291,0,0,0
ABCD,48208.5,48193.5,4,0,15.0,0,0,0
ABCD,48188.55,48224.95,4,0,36.39999999999418,0,0,0
ABCD,48195.8,48211.55,4,0,15.75,0,0,0
ABCD,48207.55,48194.9,4,0,12.650000000001455,0,0,0
ABCD,48168.7,48174.1,4,0,5.400000000001455,0,0,0
ABCD,48167.45,48184.45,4,0,17.0,0,0,0
ABCD,48200.2,48170.05,4,0,30.14999999999418,0,0,0
ABCD,48202.55,48176.55,4,0,26.0,0,0,0
ABCD,48195.2,48160.5,4,0,34.69999999999709,0,0,0
ABCD,48174.8,48111.35,4,0,63.450000000004366,0,0,0
ABCD,48102.55,48112.8,4,0,10.25,0,0,0
ABCD,48302.45,48193.15,4,0,109.29999999999563,0,0,0
ABCD,48318.75,48272.75,4,0,46.0,0,0,0
ABCD,48246.0,48285.65,4,0,39.650000000001455,0,0,1
ABCD,48239.9,48284.85,4,0,44.94999999999709,0,0,0
ABCD,48105.75,48240.65,4,0,134.90000000000146,0,0,0
ABCD,48288.75,48263.6,4,0,25.150000000001455,0,0,0
ABCD,48292.95,48267.15,4,0,25.799999999995634,0,0,0
ABCD,48222.2,48254.05,4,0,31.85000000000582,0,0,0
ABCD,48196.3,48218.95,4,0,22.64999999999418,0,0,0
ABCD,48198.9,48157.5,4,0,41.400000000001455,0,0,1
ABCD,48265.55,48196.1,4,0,69.45000000000437,0,0,1
ABCD,48241.9,48208.6,4,0,33.30000000000291,0,0,1
ABCD,48365.35,48261.75,4,0,103.59999999999854,0,0,0
ABCD,48357.85,48320.6,4,0,37.25,0,0,0
ABCD,48342.7,48320.35,4,0,22.349999999998545,0,0,0
ABCD,48432.4,48358.7,4,0,73.70000000000437,0,0,0
ABCD,48461.0,48410.8,4,0,50.19999999999709,0,0,0
ABCD,48531.3,48509.65,4,0,21.650000000001455,0,0,0
ABCD,48543.8,48506.1,4,0,37.700000000004366,0,0,0
ABCD,48602.2,48528.7,4,0,73.5,0,0,0
ABCD,48579.1,48526.9,4,0,52.19999999999709,0,0,0
ABCD,48547.95,48565.95,4,0,18.0,0,0,0
ABCD,48482.8,48511.45,4,0,28.64999999999418,0,0,0
ABCD,48449.0,48498.05,4,0,49.05000000000291,0,0,0
ABCD,48552.6,48466.05,4,0,86.54999999999563,0,0,0
ABCD,48620.0,48525.05,4,0,94.94999999999709,0,0,0
ABCD,48582.9,48623.95,4,0,41.049999999995634,0,0,0
ABCD,48649.95,48570.75,4,0,79.19999999999709,0,0,0
ABCD,48564.95,48597.0,4,0,32.05000000000291,0,0,1
ABCD,48482.85,48571.6,4,0,88.75,0,0,1
ABCD,48377.85,48455.15,4,0,77.30000000000291,0,0,0
ABCD,48365.7,48403.7,4,0,38.0,0,0,0
ABCD,48406.9,48431.15,4,0,24.25,0,0,0
ABCD,48421.2,48399.35,4,0,21.849999999998545,0,0,0
ABCD,48393.9,48442.25,4,0,48.349999999998545,0,0,0
ABCD,48431.6,48400.9,4,0,30.69999999999709,0,0,0
ABCD,48400.85,48422.8,4,0,21.950000000004366,0,0,0
ABCD,48403.9,48379.05,4,0,24.849999999998545,0,0,1
ABCD,48467.0,48381.45,4,0,85.55000000000291,0,0,0
ABCD,48479.0,48459.05,4,0,19.94999999999709,0,0,0
ABCD,48354.0,48447.35,4,0,93.34999999999854,0,0,0
ABCD,48277.35,48291.85,4,0,14.5,0,0,0
ABCD,48238.3,48290.25,4,0,51.94999999999709,0,0,0
ABCD,48288.2,48248.1,4,0,40.099999999998545,0,0,0
ABCD,48291.6,48261.85,4,0,29.75,0,0,0
ABCD,48262.1,48278.8,4,0,16.700000000004366,0,0,1
ABCD,48220.2,48269.35,4,0,49.150000000001455,0,0,0
ABCD,48151.65,48226.2,4,0,74.54999999999563,0,0,0
ABCD,48284.3,48267.0,4,0,17.30000000000291,0,0,1
ABCD,48406.0,48342.7,4,0,63.30000000000291,0,0,1
ABCD,48503.65,48401.75,4,0,101.90000000000146,0,0,0
ABCD,48574.2,48495.55,4,0,78.64999999999418,0,0,0
ABCD,48540.65,48520.2,4,0,20.450000000004366,0,0,0
ABCD,48441.5,48520.15,4,0,78.65000000000146,0,0,0
ABCD,48437.4,48477.45,4,0,40.049999999995634,0,0,0
ABCD,48408.05,48466.85,4,0,58.799999999995634,0,0,0
ABCD,48654.05,48520.8,4,0,133.25,0,0,1
ABCD,48696.05,48668.75,4,0,27.30000000000291,0,0,1
ABCD,48757.2,48671.7,4,0,85.5,0,0,1
ABCD,48702.9,48722.7,4,0,19.799999999995634,0,0,0
ABCD,48702.5,48734.15,4,0,31.650000000001455,0,0,0
ABCD,48830.25,48705.5,4,0,124.75,0,0,1
ABCD,48799.2,48811.5,4,0,12.30000000000291,0,0,0
ABCD,48951.25,48904.75,4,0,46.5,0,0,0
ABCD,48952.1,48933.9,4,0,18.19999999999709,0,0,0
ABCD,49003.55,48986.0,4,0,17.55000000000291,0,0,0
ABCD,49009.1,48958.2,4,0,50.900000000001455,0,0,1
ABCD,48987.35,49016.2,4,0,28.849999999998545,0,0,0
ABCD,49069.45,48999.85,4,0,69.59999999999854,0,0,1
ABCD,49212.9,49132.4,4,0,80.5,0,0,1
ABCD,49281.95,49177.5,4,0,104.44999999999709,0,0,1
ABCD,49334.8,49268.35,4,0,66.45000000000437,0,0,0
ABCD,49315.4,49264.2,4,0,51.200000000004366,0,0,0
ABCD,49324.0,49357.65,4,0,33.650000000001455,0,0,0
ABCD,49284.6,49325.9,4,0,41.30000000000291,0,0,0
ABCD,49335.15,49295.1,4,0,40.05000000000291,0,0,1
ABCD,49459.65,49390.9,4,0,68.75,0,0,0
ABCD,49380.65,49403.55,4,0,22.900000000001455,0,0,0
ABCD,49382.4,49490.0,4,0,107.59999999999854,0,0,0
ABCD,49591.75,49431.85,4,0,159.90000000000146,0,0,0
ABCD,49639.1,49571.45,4,0,67.65000000000146,0,0,0
ABCD,49563.25,49485.0,4,0,78.25,0,0,0
ABCD,49649.2,49593.25,4,0,55.94999999999709,0,0,0
ABCD,49548.4,49584.0,4,0,35.599999999998545,0,0,0
ABCD,49585.2,49617.8,4,0,32.60000000000582,0,0,1
ABCD,49602.2,49570.25,4,0,31.94999999999709,0,0,0
ABCD,49537.8,49558.0,4,0,20.19999999999709,0,0,0
ABCD,49557.5,49509.9,4,0,47.599999999998545,0,0,0
ABCD,49532.55,49566.7,4,0,34.14999999999418,0,0,0
ABCD,49481.7,49535.45,4,0,53.75,0,0,0
ABCD,49477.65,49508.8,4,0,31.150000000001455,0,0,0
ABCD,49517.8,49486.0,4,0,31.80000000000291,0,0,1
ABCD,49573.75,49499.2,4,0,74.55000000000291,0,0,1
ABCD,49872.8,49834.3,4,0,38.5,0,0,0
ABCD,49913.2,49793.0,4,0,120.19999999999709,0,0,0
ABCD,49947.5,49892.15,4,0,55.349999999998545,0,0,0
ABCD,49936.35,49892.6,4,0,43.75,0,0,0
ABCD,49925.2,49954.0,4,0,28.80000000000291,0,0,1
ABCD,49818.1,49897.0,4,0,78.90000000000146,0,0,1
ABCD,49673.55,49712.0,4,0,38.44999999999709,0,0,1
ABCD,49617.35,49699.0,4,0,81.65000000000146,0,0,1
ABCD,49448.95,49621.45,4,0,172.5,0,0,1
ABCD,49410.25,49457.6,4,0,47.349999999998545,0,0,0
ABCD,49301.05,49409.1,4,0,108.04999999999563,0,0,0
ABCD,49429.35,49366.4,4,0,62.94999999999709,0,0,0
ABCD,49389.6,49465.25,4,0,75.65000000000146,0,0,0
ABCD,49517.8,49419.05,4,0,98.75,0,0,0
ABCD,49385.3,49416.85,4,0,31.549999999995634,0,0,0
ABCD,49390.2,49344.45,4,0,45.75,0,0,0
ABCD,49380.25,49392.05,4,0,11.80000000000291,0,0,0
ABCD,49249.25,49281.25,4,0,32.0,0,0,0
ABCD,49187.6,49275.95,4,0,88.34999999999854,0,0,0
ABCD,49250.1,49274.6,4,0,24.5,0,0,0
ABCD,49227.95,49248.0,4,0,20.05000000000291,0,0,0
ABCD,49214.45,49263.1,4,0,48.650000000001455,0,0,0
ABCD,49223.15,49245.1,4,0,21.94999999999709,0,0,0
ABCD,49234.6,49261.3,4,0,26.700000000004366,0,0,0
ABCD,49223.25,49242.4,4,0,19.150000000001455,0,0,0
ABCD,49276.85,49229.95,4,0,46.900000000001455,0,0,0
ABCD,49313.55,49300.55,4,0,13.0,0,0,0
ABCD,49254.1,49299.15,4,0,45.05000000000291,0,0,0
ABCD,49205.45,49228.35,4,0,22.900000000001455,0,0,0
ABCD,49187.9,49231.85,4,0,43.94999999999709,0,0,0
ABCD,49215.35,49176.75,4,0,38.599999999998545,0,0,1
ABCD,49255.6,49222.6,4,0,33.0,0,0,0
ABCD,49431.8,49470.0,4,0,38.19999999999709,0,0,1
ABCD,49425.5,49447.75,4,0,22.25,0,0,0
ABCD,49418.15,49451.4,4,0,33.25,0,0,1
ABCD,49398.85,49438.25,4,0,39.400000000001455,0,0,1
ABCD,49325.35,49415.0,4,0,89.65000000000146,0,0,1
ABCD,49176.75,49279.3,4,0,102.55000000000291,0,0,1
ABCD,49103.55,49131.3,4,0,27.75,0,0,0
ABCD,48952.8,48990.85,4,0,38.049999999995634,0,0,0
ABCD,48879.0,48956.65,4,0,77.65000000000146,0,0,0
ABCD,48852.2,48902.9,4,0,50.700000000004366,0,0,0
ABCD,48892.95,48830.9,4,0,62.049999999995634,0,0,0
ABCD,48914.45,48877.0,4,0,37.44999999999709,0,0,1
ABCD,48942.15,48903.15,4,0,39.0,0,0,1
ABCD,48736.85,48787.25,4,0,50.400000000001455,0,0,0
ABCD,48747.95,48783.45,4,0,35.5,0,0,0
ABCD,48771.55,48742.75,4,0,28.80000000000291,0,0,0
ABCD,48793.25,48768.05,4,0,25.19999999999709,0,0,0
ABCD,48838.05,48799.7,4,0,38.35000000000582,0,0,0
ABCD,48857.2,48785.05,4,0,72.14999999999418,0,0,1
ABCD,49192.1,49052.95,4,0,139.15000000000146,0,0,0
ABCD,49017.05,49097.5,4,0,80.44999999999709,0,0,0
ABCD,49102.5,49028.9,4,0,73.59999999999854,0,0,0
ABCD,49156.3,49170.55,4,0,14.25,0,0,0
ABCD,49156.65,49133.0,4,0,23.650000000001455,0,0,0
ABCD,49050.1,49140.95,4,0,90.84999999999854,0,0,1
ABCD,49036.85,49069.75,4,0,32.900000000001455,0,0,0
ABCD,49029.35,49062.8,4,0,33.450000000004366,0,0,0
ABCD,49060.5,49091.15,4,0,30.650000000001455,0,0,1
ABCD,48970.2,49047.45,4,0,77.25,0,0,1
ABCD,48967.7,48993.0,4,0,25.30000000000291,0,0,0
ABCD,48967.8,48996.75,4,0,28.94999999999709,0,0,1
ABCD,48916.3,48929.8,4,0,13.5,0,0,0
ABCD,48906.45,48934.75,4,0,28.30000000000291,0,0,0
ABCD,48848.7,48919.7,4,0,71.0,0,0,0
ABCD,48871.5,48940.7,4,0,69.19999999999709,0,0,0
ABCD,48898.0,48926.7,4,0,28.69999999999709,0,0,0
ABCD,48948.8,48875.35,4,0,73.45000000000437,0,0,0
ABCD,48885.2,48975.7,4,0,90.5,0,0,1
ABCD,48650.6,48720.95,4,0,70.34999999999854,0,0,1
ABCD,48555.9,48650.1,4,0,94.19999999999709,0,0,1
ABCD,48508.1,48516.95,4,0,8.849999999998545,0,0,0
ABCD,48416.3,48545.05,4,0,128.75,0,0,1
ABCD,48414.85,48452.6,4,0,37.75,0,0,0
ABCD,48400.5,48427.4,4,0,26.900000000001455,0,0,0
ABCD,48425.2,48366.85,4,0,58.349999999998545,0,0,0
ABCD,48350.4,48379.45,4,0,29.049999999995634,0,0,1
ABCD,48254.65,48306.8,4,0,52.150000000001455,0,0,0
ABCD,48311.15,48287.8,4,0,23.349999999998545,0,0,0
ABCD,48259.35,48290.25,4,0,30.900000000001455,0,0,0
ABCD,48308.8,48268.85,4,0,39.950000000004366,0,0,0
ABCD,48332.05,48289.7,4,0,42.35000000000582,0,0,0
ABCD,48257.2,48276.55,4,0,19.35000000000582,0,0,0
ABCD,48304.5,48252.3,4,0,52.19999999999709,0,0,0
ABCD,48312.05,48281.2,4,0,30.85000000000582,0,0,1
ABCD,48341.25,48306.85,4,0,34.400000000001455,0,0,0
ABCD,48393.8,48324.1,4,0,69.70000000000437,0,0,0
ABCD,48384.9,48421.0,4,0,36.099999999998545,0,0,0
ABCD,48333.05,48399.0,4,0,65.94999999999709,0,0,1
ABCD,48262.95,48336.7,4,0,73.75,0,0,0
ABCD,48331.05,48358.5,4,0,27.44999999999709,0,0,1
ABCD,48255.5,48312.6,4,0,57.099999999998545,0,0,0
ABCD,48303.35,48352.0,4,0,48.650000000001455,0,0,1
ABCD,48196.3,48196.3,4,0,0.0,0,0,0
ABCD,48121.0,48223.05,4,0,102.05000000000291,0,0,0
ABCD,48055.35,48186.4,4,0,131.0500000000029,0,0,0
ABCD,48117.15,48064.95,4,0,52.200000000004366,0,0,0
ABCD,48055.1,48136.05,4,0,80.95000000000437,0,0,0
ABCD,48100.6,48134.9,4,0,34.30000000000291,0,0,1
ABCD,47903.9,47950.8,4,0,46.900000000001455,0,0,0
ABCD,47919.95,47963.2,4,0,43.25,0,0,0
ABCD,47925.2,47904.8,4,0,20.39999999999418,0,0,0
ABCD,47931.55,47904.55,4,0,27.0,0,0,1
ABCD,47978.45,47939.7,4,0,38.75,0,0,1
ABCD,48158.7,47948.25,4,0,210.4499999999971,0,0,0
ABCD,48089.9,48007.45,4,0,82.45000000000437,0,0,0
ABCD,48076.2,48039.75,4,0,36.44999999999709,0,0,0
ABCD,48128.25,48067.35,4,0,60.900000000001455,0,0,0
ABCD,48081.4,48074.6,4,0,6.80000000000291,0,0,1
ABCD,48131.45,48092.45,4,0,39.0,0,0,0
ABCD,48106.45,48121.65,4,0,15.200000000004366,0,0,0
ABCD,48067.05,48118.2,4,0,51.14999999999418,0,0,0
ABCD,48019.4,48076.25,4,0,56.849999999998545,0,0,0
ABCD,48016.25,48076.35,4,0,60.099999999998545,0,0,0
ABCD,47981.65,48033.6,4,0,51.94999999999709,0,0,0
ABCD,47972.6,48012.3,4,0,39.700000000004366,0,0,0
ABCD,48011.6,48029.25,4,0,17.650000000001455,0,0,0
ABCD,48084.95,48005.6,4,0,79.34999999999854,0,0,0
ABCD,48219.25,47964.85,4,0,254.40000000000146,0,0,0
ABCD,48102.65,48166.05,4,0,63.400000000001455,0,0,0
ABCD,48067.15,48126.75,4,0,59.599999999998545,0,0,0
ABCD,48103.7,48049.25,4,0,54.44999999999709,0,0,0
ABCD,47877.65,47977.15,4,0,99.5,0,0,1
ABCD,47842.45,47893.95,4,0,51.5,0,0,0
ABCD,47883.5,47920.6,4,0,37.099999999998545,0,0,1
ABCD,47741.05,47799.8,4,0,58.75,0,0,0
ABCD,47775.4,47747.75,4,0,27.650000000001455,0,0,1
ABCD,47821.85,47773.4,4,0,48.44999999999709,0,0,0
ABCD,47823.8,47797.75,4,0,26.05000000000291,0,0,0
ABCD,47814.65,47840.85,4,0,26.19999999999709,0,0,0
ABCD,47896.8,47838.95,4,0,57.85000000000582,0,0,0
ABCD,47822.9,47885.3,4,0,62.400000000001455,0,0,0
ABCD,47677.9,47757.3,4,0,79.40000000000146,0,0,0
ABCD,47627.2,47680.1,4,0,52.900000000001455,0,0,0
ABCD,47657.7,47705.9,4,0,48.200000000004366,0,0,0
ABCD,47687.25,47645.45,4,0,41.80000000000291,0,0,0
ABCD,47761.75,47705.9,4,0,55.849999999998545,0,0,0
ABCD,47851.5,47726.15,4,0,125.34999999999854,0,0,0
ABCD,47727.55,47780.9,4,0,53.349999999998545,0,0,1
ABCD,47697.65,47742.3,4,0,44.650000000001455,0,0,1
ABCD,47672.8,47727.75,4,0,54.94999999999709,0,0,1
ABCD,47534.95,47683.2,4,0,148.25,0,0,0
ABCD,47465.75,47525.75,4,0,60.0,0,0,0
ABCD,47468.05,47520.3,4,0,52.25,0,0,0
ABCD,47570.05,47526.5,4,0,43.55000000000291,0,0,1
ABCD,47646.7,47531.6,4,0,115.09999999999854,0,0,0
ABCD,47671.35,47569.5,4,0,101.84999999999854,0,0,0
ABCD,47799.65,47723.0,4,0,76.65000000000146,0,0,0
ABCD,47822.85,47783.8,4,0,39.049999999995634,0,0,0
ABCD,47707.35,47785.05,4,0,77.70000000000437,0,0,1
ABCD,47701.05,47737.8,4,0,36.75,0,0,0
ABCD,47707.5,47657.55,4,0,49.94999999999709,0,0,0
ABCD,47690.65,47696.8,4,0,6.150000000001455,0,0,1
ABCD,47663.4,47696.2,4,0,32.799999999995634,0,0,0
ABCD,47608.1,47617.85,4,0,9.75,0,0,0
ABCD,47580.6,47625.6,4,0,45.0,0,0,1
ABCD,47480.2,47571.4,4,0,91.20000000000437,0,0,0
ABCD,47457.1,47498.95,4,0,41.849999999998545,0,0,0
ABCD,47391.6,47481.75,4,0,90.15000000000146,0,0,0
ABCD,47412.1,47463.2,4,0,51.099999999998545,0,0,0
ABCD,47519.1,47462.85,4,0,56.25,0,0,0
ABCD,47541.35,47499.35,4,0,42.0,0,0,0
ABCD,47567.7,47537.55,4,0,30.14999999999418,0,0,0
ABCD,47479.9,47511.1,4,0,31.19999999999709,0,0,0
ABCD,47467.65,47515.65,4,0,48.0,0,0,1
ABCD,47439.25,47464.5,4,0,25.25,0,0,0
ABCD,47392.55,47426.85,4,0,34.299999999995634,0,0,0
ABCD,47414.4,47466.25,4,0,51.849999999998545,0,0,0
