type,entry,stoploss,target,rr,time,vwap_distance,candle_size,atr,result
BUY,46726.35,46686.85,46923.85,5,2024-03-22 09:20:00+05:30,22.900000000001455,48.599999999998545,50.710714285714594,LOSS
BUY,46824.45,46641.35,47739.95,5,2024-03-22 09:35:00+05:30,136.5199999999968,202.65000000000146,72.77857142857205,LOSS
BUY,46706.15,46552.95,47472.15,5,2024-03-26 09:15:00+05:30,23.666666666671517,235.40000000000146,66.05714285714306,LOSS
BUY,46733.85,46694.85,46928.85,5,2024-03-26 09:20:00+05:30,30.258333333331393,50.55000000000291,66.36785714285777,LOSS
BUY,46743.75,46698.8,46968.5,5,2024-03-26 09:25:00+05:30,28.900000000001455,70.75,68.46785714285787,LOSS
BUY,46709.6,46643.45,47040.35,5,2024-03-27 09:15:00+05:30,9.033333333325572,105.20000000000437,56.414285714285406,WIN
BUY,46732.6,46690.05,46945.35,5,2024-03-27 09:25:00+05:30,24.255555555559113,49.64999999999418,55.29999999999927,WIN
BUY,46784.8,46726.85,47074.55,5,2024-03-27 09:30:00+05:30,61.8166666666657,62.200000000004366,53.307142857142544,LOSS
BUY,46988.8,46827.85,47793.55,5,2024-03-28 09:15:00+05:30,50.283333333340124,171.0500000000029,71.28928571428592,WIN
BUY,47047.65,46982.25,47374.65,5,2024-03-28 09:20:00+05:30,62.44166666667297,83.55000000000291,75.26785714285766,WIN
BUY,47056.35,47040.3,47136.6,5,2024-03-28 09:25:00+05:30,45.5,49.44999999999709,76.10000000000062,LOSS
BUY,47609.35,47373.1,48790.6,5,2024-04-01 09:15:00+05:30,70.36666666666133,261.40000000000146,103.36785714285725,LOSS
BUY,47589.25,47565.95,47705.75,5,2024-04-01 09:20:00+05:30,21.82499999999709,66.45000000000437,104.93928571428634,LOSS
BUY,47606.0,47548.8,47892.0,5,2024-04-01 09:30:00+05:30,30.48750000000291,57.19999999999709,107.48928571428665,LOSS
BUY,47456.55,47408.55,47696.55,5,2024-04-02 09:20:00+05:30,4.841666666674428,50.549999999995634,53.8142857142853,WIN
BUY,47494.35,47456.95,47681.35,5,2024-04-02 09:25:00+05:30,27.37222222222772,84.30000000000291,57.007142857142235,WIN
BUY,47667.6,47484.4,48583.6,5,2024-04-02 09:30:00+05:30,164.6333333333314,196.40000000000146,66.44642857142806,LOSS
BUY,47330.05,47288.05,47540.05,5,2024-04-03 09:30:00+05:30,1.1916666666656965,53.5,60.442857142857974,WIN
BUY,47339.35,47308.9,47491.6,5,2024-04-03 09:35:00+05:30,9.783333333332848,40.049999999995634,61.12857142857216,LOSS
BUY,47335.95,47300.25,47514.45,5,2024-04-03 09:40:00+05:30,5.844444444446708,61.94999999999709,63.60357142857174,WIN
BUY,48133.35,47933.4,49133.1,5,2024-04-04 09:15:00+05:30,26.21666666666715,321.25,90.85714285714337,LOSS
BUY,48119.85,48097.85,48229.85,5,2024-04-04 09:20:00+05:30,6.591666666667152,42.599999999998545,90.62142857142888,LOSS
BUY,47926.0,47808.95,48511.25,5,2024-04-04 11:10:00+05:30,18.987499999995634,125.35000000000582,81.05714285714359,LOSS
BUY,48041.15,47924.45,48624.65,5,2024-04-05 09:20:00+05:30,44.3083333333343,122.80000000000291,70.31785714285641,WIN
BUY,48076.35,48014.95,48383.35,5,2024-04-05 09:25:00+05:30,57.46666666666715,82.65000000000146,72.96071428571356,LOSS
BUY,48030.9,48028.4,48043.4,5,2024-04-05 09:30:00+05:30,2.9583333333357587,77.65000000000146,74.27142857142826,LOSS
BUY,48565.8,48507.55,48857.05,5,2024-04-08 09:35:00+05:30,44.83333333333576,69.54999999999563,72.50357142857163,LOSS
BUY,48524.5,48477.55,48759.25,5,2024-04-08 10:10:00+05:30,18.340277777773736,66.34999999999854,69.5142857142855,WIN
BUY,48528.95,48517.6,48585.7,5,2024-04-08 10:15:00+05:30,20.942307692297618,26.400000000001455,66.04642857142868,LOSS
BUY,48689.55,48634.85,48963.05,5,2024-04-09 09:35:00+05:30,22.7766666666721,80.0,58.514285714286025,LOSS
BUY,48706.25,48674.35,48865.75,5,2024-04-09 09:40:00+05:30,33.96111111110804,44.650000000001455,59.57500000000073,WIN
BUY,48729.4,48699.1,48880.9,5,2024-04-09 09:45:00+05:30,50.22380952381354,33.900000000001455,60.30000000000083,WIN
BUY,48748.85,48669.25,49146.85,5,2024-04-10 09:20:00+05:30,10.033333333332848,82.94999999999709,54.60000000000063,LOSS
BUY,48825.45,48732.4,49290.7,5,2024-04-10 09:25:00+05:30,67.2722222222219,100.44999999999709,59.921428571429196,LOSS
BUY,48861.3,48804.15,49147.05,5,2024-04-10 09:30:00+05:30,79.71666666666715,85.79999999999563,63.51071428571439,LOSS
BUY,48867.05,48669.0,49857.3,5,2024-04-12 09:15:00+05:30,60.8166666666657,213.65000000000146,69.55000000000084,LOSS
BUY,48836.05,48831.15,48860.55,5,2024-04-12 09:20:00+05:30,11.141666666662786,32.400000000001455,69.61071428571502,LOSS
BUY,48860.2,48818.05,49070.95,5,2024-04-12 09:25:00+05:30,27.205555555548926,51.19999999999709,65.92142857142868,LOSS
BUY,48001.55,47930.8,48355.3,5,2024-04-15 09:55:00+05:30,19.56111111111386,108.25,93.86428571428613,LOSS
BUY,47981.95,47928.1,48251.2,5,2024-04-15 10:10:00+05:30,0.6361111111036735,56.349999999998545,98.0214285714293,LOSS
BUY,48009.4,47956.3,48274.9,5,2024-04-15 10:15:00+05:30,27.12820512821054,59.299999999995634,98.50000000000053,LOSS
BUY,47423.7,47345.55,47814.45,5,2024-04-16 09:20:00+05:30,24.849999999998545,81.0,85.75357142857112,WIN
BUY,47411.95,47372.75,47607.95,5,2024-04-16 09:25:00+05:30,11.338888888894871,54.94999999999709,85.54642857142815,LOSS
BUY,47411.3,47347.25,47731.55,5,2024-04-16 09:30:00+05:30,12.108333333337214,79.0,86.72499999999958,WIN
BUY,47758.45,47578.35,48658.95,5,2024-04-18 09:15:00+05:30,36.26666666667006,251.40000000000146,62.07499999999969,LOSS
BUY,47771.2,47738.9,47932.7,5,2024-04-18 09:20:00+05:30,27.016666666670062,49.549999999995634,62.453571428570804,LOSS
BUY,47748.9,47734.9,47818.9,5,2024-04-18 09:25:00+05:30,1.9444444444525288,38.799999999995634,63.59999999999906,LOSS
BUY,46686.1,46579.05,47221.35,5,2024-04-19 09:15:00+05:30,16.066666666665697,165.89999999999418,125.75357142857163,WIN
BUY,46770.4,46622.1,47511.9,5,2024-04-19 09:20:00+05:30,74.01666666667006,153.59999999999854,132.68214285714308,WIN
BUY,46803.7,46718.45,47229.95,5,2024-04-19 09:25:00+05:30,78.34444444444671,109.30000000000291,131.58928571428623,WIN
BUY,47760.25,47728.4,47919.5,5,2024-04-22 10:45:00+05:30,2.0245614035084145,38.69999999999709,71.01071428571387,WIN
BUY,47778.25,47745.05,47944.25,5,2024-04-22 10:50:00+05:30,19.13583333333372,59.64999999999418,69.0535714285704,LOSS
BUY,47781.05,47763.3,47869.8,5,2024-04-22 10:55:00+05:30,20.826190476196643,39.599999999998545,66.792857142856,LOSS
BUY,48049.4,48007.4,48259.4,5,2024-04-23 10:00:00+05:30,24.831666666665114,49.650000000001455,78.39642857142826,LOSS
BUY,48057.5,48036.15,48164.25,5,2024-04-23 10:05:00+05:30,30.12272727272648,36.599999999998545,76.94999999999969,LOSS
BUY,48069.6,48030.8,48263.6,5,2024-04-23 10:10:00+05:30,39.52499999999418,48.049999999995634,77.29285714285652,LOSS
BUY,48065.55,48040.9,48188.8,5,2024-04-24 09:30:00+05:30,1.5208333333357587,54.549999999995634,63.63214285714275,WIN
BUY,48088.25,48061.5,48222.0,5,2024-04-24 09:35:00+05:30,19.93666666666104,45.099999999998545,65.47142857142846,WIN
BUY,48099.95,48069.35,48252.95,5,2024-04-24 09:40:00+05:30,27.391666666670062,42.700000000004366,64.65714285714317,LOSS
BUY,47948.15,47737.2,49002.9,5,2024-04-25 09:15:00+05:30,27.900000000001455,338.20000000000437,77.57142857142753,WIN
BUY,47942.05,47926.9,48017.8,5,2024-04-25 09:20:00+05:30,8.583333333343035,44.19999999999709,78.98571428571293,WIN
BUY,48026.55,47934.65,48486.05,5,2024-04-25 09:25:00+05:30,72.26666666667734,91.90000000000146,81.49642857142733,WIN
BUY,48552.6,48466.05,48985.35,5,2024-04-26 09:20:00+05:30,20.608333333329938,104.75,66.00357142857267,LOSS
BUY,48620.0,48525.05,49094.75,5,2024-04-26 09:25:00+05:30,69.22222222221899,94.94999999999709,66.35000000000062,LOSS
BUY,48582.9,48544.8,48773.4,5,2024-04-26 09:30:00+05:30,23.84583333333285,79.14999999999418,66.51428571428603,LOSS
BUY,48503.65,48401.75,49013.15,5,2024-04-29 09:20:00+05:30,62.26666666667006,113.69999999999709,76.72857142857121,LOSS
BUY,48574.2,48495.55,48967.45,5,2024-04-29 09:25:00+05:30,96.43888888888614,86.25,80.67857142857143,LOSS
BUY,48540.65,48520.2,48642.9,5,2024-04-29 09:35:00+05:30,36.06999999999971,35.55000000000291,81.80000000000031,LOSS
BUY,49444.75,49372.3,49807.0,5,2024-04-30 09:35:00+05:30,27.326666666667734,85.04999999999563,75.62499999999844,WIN
BUY,49462.7,49378.2,49885.2,5,2024-04-30 09:45:00+05:30,42.61666666666133,98.60000000000582,77.72857142857018,WIN
BUY,49591.75,49431.85,50391.25,5,2024-04-30 09:50:00+05:30,156.0270833333343,180.15000000000146,86.07142857142753,LOSS
BUY,49465.0,49221.45,50682.75,5,2024-05-02 09:15:00+05:30,62.41666666666424,299.8500000000058,118.33571428571511,LOSS
BUY,49437.95,49370.6,49774.7,5,2024-05-02 09:20:00+05:30,23.791666666656965,98.05000000000291,119.70000000000073,LOSS
BUY,49429.35,49366.4,49744.1,5,2024-05-02 09:40:00+05:30,15.00277777777228,64.0,110.28928571428592,LOSS
BUY,49542.9,49373.2,50391.4,5,2024-05-03 09:15:00+05:30,43.983333333337214,207.45000000000437,74.41071428571429,LOSS
BUY,49582.55,49526.25,49864.05,5,2024-05-03 09:20:00+05:30,47.000000000007276,81.5,77.10714285714286,LOSS
BUY,49579.7,49540.6,49775.2,5,2024-05-03 09:25:00+05:30,31.88333333333867,56.150000000001455,75.90000000000042,LOSS
BUY,49057.35,48909.9,49794.6,5,2024-05-06 09:20:00+05:30,39.15833333333285,151.75,94.98928571428509,LOSS
BUY,49192.1,49052.95,49887.85,5,2024-05-06 09:25:00+05:30,131.39999999999418,139.15000000000146,100.43214285714255,LOSS
BUY,49173.3,49148.75,49296.05,5,2024-05-06 09:30:00+05:30,79.8833333333314,103.90000000000146,103.28214285714265,LOSS
BUY,48948.8,48875.35,49316.05,5,2024-05-07 09:20:00+05:30,5.900000000001455,111.0,71.34999999999958,LOSS
BUY,48975.95,48931.8,49196.7,5,2024-05-07 09:25:00+05:30,26.05555555554747,52.099999999998545,67.52499999999938,LOSS
BUY,48196.3,48083.2,48761.8,5,2024-05-08 09:15:00+05:30,37.700000000004366,113.10000000000582,68.7285714285707,LOSS
BUY,48152.0,48052.55,48649.25,5,2024-05-08 09:30:00+05:30,18.116666666668607,128.4499999999971,80.53571428571377,LOSS
BUY,48152.75,48090.15,48465.75,5,2024-05-08 09:35:00+05:30,18.37999999999738,75.90000000000146,82.83571428571408,LOSS
BUY,48219.25,47964.85,49491.25,5,2024-05-09 09:15:00+05:30,71.66666666666424,293.8000000000029,73.29642857142919,LOSS
BUY,48189.6,48143.75,48418.85,5,2024-05-09 09:20:00+05:30,24.474999999998545,70.90000000000146,75.01428571428654,LOSS
BUY,48128.7,48059.3,48475.7,5,2024-05-09 09:50:00+05:30,1.8729166666671517,114.14999999999418,88.42142857142919,LOSS
BUY,47530.8,47370.1,48334.3,5,2024-05-10 09:20:00+05:30,72.59166666667443,160.70000000000437,94.54642857142971,LOSS
BUY,47620.1,47509.6,48172.6,5,2024-05-10 09:25:00+05:30,120.2055555555562,110.5,98.38214285714379,LOSS
BUY,47563.8,47553.95,47613.05,5,2024-05-10 09:30:00+05:30,41.99583333334158,90.90000000000146,99.30357142857247,LOSS
BUY,47160.9,47069.25,47619.15,5,2024-05-13 11:05:00+05:30,39.85869565217581,125.40000000000146,64.9285714285709,WIN
BUY,47133.6,47120.8,47197.6,5,2024-05-13 11:10:00+05:30,11.695833333331393,50.049999999995634,64.69285714285641,WIN
BUY,47181.75,47129.7,47442.0,5,2024-05-13 11:15:00+05:30,57.87133333332895,72.65000000000146,64.47142857142795,WIN
BUY,47905.35,47744.0,48712.1,5,2024-05-14 09:15:00+05:30,52.58333333333576,164.9499999999971,85.06071428571418,LOSS
BUY,47771.05,47618.4,48534.3,5,2024-05-14 09:55:00+05:30,37.081481481480296,267.40000000000146,112.8714285714294,LOSS
BUY,47769.4,47657.6,48328.4,5,2024-05-14 10:25:00+05:30,51.38999999999942,120.20000000000437,112.58571428571564,LOSS
BUY,47883.8,47854.75,48029.05,5,2024-05-15 09:40:00+05:30,14.691666666665697,60.94999999999709,50.53214285714213,LOSS
BUY,47915.65,47875.15,48118.15,5,2024-05-15 09:45:00+05:30,40.8523809523831,60.849999999998545,52.32142857142753,LOSS
BUY,47910.1,47884.7,48037.1,5,2024-05-15 09:50:00+05:30,31.160416666665697,44.30000000000291,53.49285714285621,LOSS
BUY,47954.45,47907.65,48188.45,5,2024-05-16 09:20:00+05:30,16.633333333331393,94.25,64.86785714285777,LOSS
BUY,47676.35,47472.3,48696.6,5,2024-05-16 12:05:00+05:30,27.857142857144936,215.84999999999854,93.91071428571377,LOSS
BUY,47833.35,47675.85,48620.85,5,2024-05-16 12:10:00+05:30,181.13888888888323,162.0,100.57499999999969,LOSS
BUY,47897.25,47803.65,48365.25,5,2024-05-17 09:50:00+05:30,61.14583333333576,105.0,80.21071428571304,LOSS
BUY,47954.4,47886.75,48292.65,5,2024-05-17 09:55:00+05:30,105.89814814815327,115.15000000000146,83.48571428571293,LOSS
BUY,47985.4,47934.3,48240.9,5,2024-05-17 10:00:00+05:30,124.57333333333372,61.25,82.61785714285621,LOSS
BUY,48174.6,48153.6,48279.6,5,2024-05-18 09:25:00+05:30,8.411111111112405,30.150000000001455,52.82857142857132,LOSS
BUY,48176.65,48166.0,48229.9,5,2024-05-18 09:30:00+05:30,7.554166666668607,24.80000000000291,52.08214285714296,LOSS
BUY,48182.55,48166.05,48265.05,5,2024-05-18 09:35:00+05:30,11.493333333339251,22.049999999995634,50.89642857142878,LOSS
BUY,48094.5,47927.1,48931.5,5,2024-05-21 09:15:00+05:30,36.25,226.0500000000029,48.78928571428696,LOSS
BUY,48158.7,48093.65,48483.95,5,2024-05-21 09:20:00+05:30,51.0666666666657,125.04999999999563,55.75714285714379,LOSS
BUY,48133.6,48126.1,48171.1,5,2024-05-21 09:25:00+05:30,12.461111111115315,58.650000000001455,54.06428571428686,LOSS
BUY,47745.3,47680.4,48069.8,5,2024-05-22 13:55:00+05:30,12.59532163743279,97.69999999999709,43.403571428570494,LOSS
